,Unnamed: 0,Barometer,Temp,NO,PM-10,RH,Radiation,WindDir,SO2,NOx,NO2,Compass,PM-2-5,CO,PM-1,O3,Wind Spd,TSP,time,Hướng gió,Nhiệt độ,Áp suất khí quyển,Wind Spd (sai)
3131,3131,1011.1500563024554,24.089652207727667,3.71,17.86,95.06,297.11,114.3656845358316,76.1,5.388,2.73,322.89,7.28,293.88,3.57,39.62,1.6497179477969417,29.86,24/8/2019 10:00:00,295.64,26.77,1007.06,1.76
3132,3132,1004.2661010663815,25.36384101814562,3.24,16.06,85.73,342.49,204.86001957380938,73.9,4.176,1.57,322.49,6.86,251.9,3.35,54.24,1.2383755666037544,29.17,24/8/2019 11:00:00,293.25,29.18,1005.45,1.71
3133,3133,1013.2532653593962,30.3363817357518,2.62,15.56,75.6,598.58,187.3622630650684,70.07,3.24,1.06,322.49,6.83,225.18,3.31,73.0,1.741049348591225,27.09,24/8/2019 12:00:00,292.33,31.17,1005.19,1.92
3134,3134,1012.9425116564,30.760536021729976,2.33,14.55,69.46,820.95,128.45309844404926,67.54,2.196,,322.49,6.66,202.28,3.23,86.44,2.439429946734447,23.58,24/8/2019 13:00:00,294.3,32.34,1004.59,1.97
3135,3135,1008.5491909637765,24.598914051929377,2.37,17.41,68.51,740.15,160.0443591426787,67.95,2.22,,323.0,7.64,213.73,3.69,94.83,0.8880210593439701,30.45,24/8/2019 14:00:00,297.8,33.0,1005.18,2.09
3136,3136,1009.3839751801476,30.406069639685114,2.46,23.33,69.49,575.13,103.57650276378578,69.25,3.792,2.16,323.0,9.63,248.08,4.4,102.25,1.981695153683049,43.14,24/8/2019 15:00:00,268.18,33.2,1003.99,2.32
3137,3137,1005.9984398700949,30.057004926698546,2.44,28.36,81.69,203.45,125.34109901384625,69.18,6.792,6.9,322.95,10.01,259.53,4.52,104.15,1.3486270499317148,64.65,24/8/2019 16:00:00,179.59,29.94,1002.77,2.65
3138,3138,1006.6156087897281,28.448554787542918,2.6,15.13,99.86,7.15,155.48724629987018,65.98,17.376,23.24,322.62,6.98,370.22,3.4,80.7,0.684923035942429,45.8,24/8/2019 17:00:00,233.37,24.54,1003.85,2.09
3139,3139,1011.8772497476477,25.827902638632942,2.62,11.51,100.0,24.45,165.92366600118862,68.19,17.748,23.81,322.4,5.77,526.7,2.73,74.58,2.3710955963636273,23.12,24/8/2019 18:00:00,279.88,24.41,1004.52,1.47
3140,3140,1003.991910569076,32.50386589423204,2.56,12.92,100.0,33.58,126.21793579982443,67.8,15.096,19.74,322.34,5.7,606.85,2.55,70.5,1.8634859331542901,25.99,24/8/2019 19:00:00,219.41,24.7,1004.1,0.7
3141,3141,1009.7406708398748,22.156404558345034,2.42,15.51,99.6,15.6,163.33269552533517,66.69,10.956,13.45,322.32,5.89,522.88,2.56,64.05,1.9708712839346156,27.32,24/8/2019 20:00:00,258.31,25.3,1004.39,0.8
3142,3142,1007.6055740921531,22.724419677048687,2.31,13.21,96.57,0.14,195.1516207702825,65.06,5.064,4.38,322.32,5.08,385.48,2.29,66.78,1.8408484280342092,23.44,24/8/2019 21:00:00,281.67,25.81,1004.7,1.35
3143,3143,1008.0718066624463,26.937871081159614,2.34,19.6,94.2,0.14,139.7624214367984,73.21,12.216,15.53,322.22,8.2,606.85,3.64,54.17,0.6743932899368626,32.03,24/8/2019 22:00:00,175.96,26.28,1004.74,0.9
3144,3144,1008.554467111959,27.14907108006402,2.4,27.56,96.72,,155.7968714151835,77.35,15.636,20.83,322.49,11.96,896.92,5.26,37.38,1.0242870357298526,43.21,24/8/2019 23:00:00,142.16,26.09,1004.79,0.63
3145,3145,1011.8347904150503,25.46663380287402,2.57,29.41,98.37,,152.69473125297213,75.14,14.424,18.66,322.56,12.42,977.07,5.46,32.21,1.364294558430486,46.06,25/8/2019 00:00:00,225.13,25.86,1004.91,0.63
3146,3146,1003.6470300016152,27.7951492685111,2.57,23.26,98.01,,167.32181633953405,71.21,9.36,10.73,322.41,9.87,671.73,4.42,34.4,1.4316901429328026,38.64,25/8/2019 01:00:00,138.47,25.71,1003.25,0.43
3147,3147,1006.9835311673739,23.74173359725066,2.57,24.11,98.35,,153.59628640644226,70.55,8.556,9.48,322.44,10.06,591.58,4.4,31.58,2.8212075260948293,38.91,25/8/2019 02:00:00,143.63,25.5,1001.53,0.47
3148,3148,1006.5197982952403,24.61993113757032,2.56,35.54,98.19,,175.89737769954183,71.16,11.244,13.7,322.49,14.66,625.93,5.74,29.45,0.5120897865885332,58.11,25/8/2019 03:00:00,173.12,25.52,1002.81,0.42
3149,3149,1007.4464611722514,27.895856592914882,2.55,45.91,98.7,,124.53489538916101,87.48,14.22,18.35,322.29,18.46,656.47,7.17,26.29,2.290983862923041,74.21,25/8/2019 04:00:00,234.39,25.22,1004.05,0.54
3150,3150,1002.639920904209,26.341457373966353,2.75,45.13,99.62,,164.78325788248924,82.99,14.928,19.12,322.16,17.0,549.6,5.79,21.13,0.9565287553840482,71.06,25/8/2019 05:00:00,255.89,24.96,1004.11,0.65
3151,3151,1012.1911025837809,25.57340763970207,2.91,28.39,99.41,,115.59527104923173,71.97,11.292,13.25,322.27,10.17,465.63,3.86,27.77,1.27495287965668,44.34,25/8/2019 06:00:00,295.89,24.72,1004.19,0.79
3152,3152,1003.0806244694108,28.310325743254165,2.24,21.34,99.12,6.81,202.0151104628377,72.17,4.968,4.34,322.11,8.02,358.77,3.02,35.94,2.7000748765707514,35.41,25/8/2019 07:00:00,303.78,24.64,1004.46,0.85
3153,3153,1001.2756747868142,28.497227144608253,2.64,23.68,98.67,44.01,165.3391027761259,73.45,5.628,4.78,322.11,8.71,408.38,3.51,36.87,0.7249058830742634,42.31,25/8/2019 08:00:00,297.67,24.86,1003.44,1.05
3154,3154,1004.1438232227754,25.90578962006969,3.27,22.13,95.69,175.03,91.88356725700046,77.94,5.34,3.36,322.11,8.45,400.75,3.64,42.11,2.6164820435045053,35.65,25/8/2019 09:00:00,292.83,25.53,1000.95,1.32
3155,3155,1011.7596336552382,27.33635844082967,4.27,26.19,90.59,292.77,166.27085603683034,93.24,9.036,7.59,322.28,11.35,503.8,5.6,49.78,1.7317095088244632,41.24,25/8/2019 10:00:00,300.87,27.25,1003.95,1.27
3156,3156,1004.4817081543372,29.42989535009425,4.0,28.47,82.59,312.99,157.3545940599416,95.16,10.248,9.93,322.31,12.82,526.7,6.47,71.47,1.131278534622593,48.1,25/8/2019 11:00:00,294.3,29.25,1003.98,1.27
3157,3157,1006.920629938341,29.445920479040346,3.15,29.26,77.18,617.54,103.14074614568199,88.77,7.992,7.69,322.3,13.04,473.27,6.42,89.39,1.7611005522495151,49.13,25/8/2019 12:00:00,277.34,31.04,1003.72,1.44
3158,3158,1011.4855828535295,27.545406483759184,2.82,31.01,74.79,758.81,132.30617957897064,86.57,6.924,6.53,322.16,13.32,465.63,6.67,96.7,0.47221391382849953,55.97,25/8/2019 13:00:00,270.19,32.38,1002.95,1.86
3159,3159,1007.5971219119041,26.78504990957686,2.69,29.76,71.5,842.58,175.56187060959817,88.83,6.036,5.35,322.35,13.5,458.0,6.83,108.12,1.625008283312474,51.12,25/8/2019 14:00:00,249.17,33.33,1003.62,1.8
3160,3160,1009.5846268391903,28.421264725183224,2.47,28.85,68.3,797.58,99.20408813398598,81.48,5.136,4.26,322.32,12.77,400.75,6.29,115.09,0.8239068307038929,47.55,25/8/2019 15:00:00,250.08,33.97,1002.86,1.64
3161,3161,1002.1845149767879,21.88133904098371,2.82,24.15,67.24,666.93,151.63273050372612,73.21,9.096,9.93,322.11,12.22,503.8,6.38,117.18,0.7674234800134814,39.89,25/8/2019 16:00:00,241.76,34.31,1002.04,1.63
3162,3162,1009.2190375904759,26.320574298047312,2.97,30.02,66.05,454.3,166.72713660767093,83.57,14.076,17.51,321.66,15.25,874.02,8.0,125.57,2.4235692857399944,48.71,25/8/2019 17:00:00,232.35,34.45,999.9,1.25
3163,3163,1003.9190474086528,26.729033690089157,2.63,37.59,66.94,137.56,148.6848751011125,93.0,17.58,23.52,322.32,19.35,1030.5,10.0,137.46,1.4908669353251998,62.99,25/8/2019 18:00:00,223.38,34.07,1001.19,1.0
3164,3164,1006.4837862560325,30.01699169568132,2.48,51.91,68.89,36.04,148.05833073585103,88.45,17.424,23.51,322.43,25.59,912.18,14.14,133.18,1.2673579253041598,87.03,25/8/2019 19:00:00,147.33,33.56,1001.35,0.82
3165,3165,1002.5378921119444,26.86826074349559,2.34,53.43,76.31,5.86,120.06781558523333,79.2,14.22,18.7,322.66,26.11,839.67,14.92,97.62,1.5903820083175644,94.58,25/8/2019 20:00:00,107.07,32.06,1001.64,0.81
3166,3166,1012.5729076789546,29.518832128317946,2.37,34.14,80.33,,140.40674569979657,80.25,13.92,18.18,322.57,17.28,687.0,9.55,81.68,1.8171279627969428,56.24,25/8/2019 21:00:00,99.71,30.87,1002.2,0.64
3167,3167,1005.2982323195881,29.292432697155473,2.25,36.4,83.22,,120.84587327062073,76.76,13.752,18.11,321.47,17.78,587.77,9.53,91.77,0.6817112048520321,58.71,25/8/2019 22:00:00,90.92,30.41,1000.43,0.5
3168,3168,1000.7658311891912,24.439589688803366,2.28,38.34,86.33,,103.26567375410477,74.0,13.608,17.84,322.11,19.37,614.48,10.44,90.38,1.2968136789954643,61.93,25/8/2019 23:00:00,105.1,30.15,1002.52,0.64
3169,3169,1009.5498181429496,26.733628097579096,2.31,37.37,87.05,,215.88487283714932,73.72,14.94,19.85,322.56,19.44,519.07,10.65,86.1,1.5261090303278675,58.23,26/8/2019 00:00:00,73.52,29.83,1004.13,0.44
3170,3170,1005.9796882843766,27.340015108735933,2.27,36.1,87.32,,188.8398888163078,74.85,17.256,23.56,322.81,19.89,488.53,10.88,78.19,2.0647133225014933,56.26,26/8/2019 01:00:00,108.11,29.64,1002.57,0.65
3171,3171,1005.4943587085302,28.309091750368413,2.48,33.93,89.0,,169.94880113128906,74.4,11.064,13.54,322.19,18.85,522.88,10.6,91.05,1.3247805957515169,52.74,26/8/2019 02:00:00,128.16,29.43,1000.72,0.86
3172,3172,1007.1241991638718,26.074993017089582,2.59,30.67,89.16,,136.14008144830706,71.82,5.76,5.06,322.23,17.47,538.15,9.75,116.12,1.583038311242254,44.89,26/8/2019 03:00:00,133.65,29.29,1001.73,0.88
3173,3173,1005.9609837503772,31.412180341878578,2.35,27.38,89.84,,117.51286497255617,68.71,4.008,2.67,322.76,15.72,629.75,8.72,115.22,1.8990028632599696,41.33,26/8/2019 04:00:00,104.72,28.97,1002.71,0.61
3174,3174,1000.8363374864099,28.2755710044542,2.06,25.94,92.35,,144.03577661039967,68.7,3.804,2.8,322.67,15.0,698.45,8.41,94.55,0.898022771990083,38.99,26/8/2019 05:00:00,63.58,28.49,1002.67,0.49
3175,3175,1003.9815151182466,27.73204829200268,2.18,27.55,93.87,,87.10604815206787,70.0,4.368,3.5,322.51,16.2,728.98,9.32,84.17,2.4711985154015093,42.75,26/8/2019 06:00:00,67.48,28.16,1002.76,0.39
3176,3176,1003.5623188676414,26.651723796823667,2.36,32.79,94.37,4.64,136.67852602747976,72.93,7.08,7.47,322.11,18.75,843.48,11.07,73.83,2.1139880881655393,52.7,26/8/2019 07:00:00,61.71,28.05,1002.94,0.32
3177,3177,1006.7888022197694,28.302260628078365,2.57,42.74,93.93,30.5,87.8113171352164,75.05,9.216,10.52,322.0,20.15,896.92,11.47,66.49,1.908407898397758,72.96,26/8/2019 08:00:00,50.31,28.16,1003.45,0.29
3178,3178,1004.0246698019184,31.26333523687396,2.6,49.28,90.47,90.86,173.332983383414,78.78,11.46,13.98,322.0,19.26,790.05,9.87,80.4,1.504097524159059,88.86,26/8/2019 09:00:00,91.58,28.79,1003.8,0.62
3179,3179,1007.1558607816881,27.376306599977184,2.77,32.92,86.81,161.39,117.63442764085691,83.39,8.7,9.37,322.0,14.69,492.35,7.52,90.72,1.6827727871342937,53.64,26/8/2019 10:00:00,93.09,29.36,1004.05,0.76
3180,3180,1009.7659341397165,26.907320362824887,3.0,31.45,84.65,185.76,78.62456277399548,87.48,11.184,12.92,321.73,14.92,477.08,7.66,86.94,1.8718882231208276,54.14,26/8/2019 11:00:00,105.05,29.68,1002.97,0.98
3181,3181,1009.8242234856402,23.382677177411928,2.95,38.74,84.42,247.46,116.04715775413163,83.36,12.708,15.39,322.03,20.14,557.23,10.54,92.96,1.5139159027190903,61.01,26/8/2019 12:00:00,114.58,29.94,1002.42,1.25
3182,3182,1006.291247387826,25.123878422352252,2.83,43.73,83.58,244.03,156.97097315436923,79.92,13.128,16.23,322.67,22.17,595.4,11.18,99.9,1.1916793241905304,67.32,26/8/2019 13:00:00,85.19,30.31,1003.49,1.03
3183,3183,1004.2594678094944,24.627226149334785,3.7,45.99,83.53,229.36,132.09475525992906,76.06,20.412,26.33,322.34,22.37,477.08,10.96,88.06,1.246973347024518,75.99,26/8/2019 14:00:00,94.22,30.49,1001.58,1.08
3184,3184,1009.2859597326218,24.199503036927013,3.25,34.69,85.18,157.7,178.9605180666885,75.4,18.024,23.26,321.46,18.27,396.93,9.64,86.03,2.5612386116660373,55.1,26/8/2019 15:00:00,99.38,30.36,998.11,0.94
3185,3185,1001.5021105785138,26.967606613344756,3.38,28.91,83.86,203.83,180.25529645229722,76.24,16.092,20.0,322.43,14.76,347.32,7.47,83.76,2.505986920345033,48.23,26/8/2019 16:00:00,114.58,30.48,999.08,1.32
3186,3186,1002.6697759694769,30.959655148053795,6.73,34.38,80.97,214.26,99.0704706486358,108.47,29.928,36.59,322.87,18.46,347.32,9.22,69.66,0.7252154339233565,54.11,26/8/2019 17:00:00,126.99,30.65,999.02,1.73
3187,3187,1009.6265319610795,28.82783145721952,9.3,41.88,81.89,130.72,153.24911758093967,137.83,45.576,57.07,322.83,22.6,427.47,11.98,50.81,1.057267366087682,65.34,26/8/2019 18:00:00,132.53,30.51,1000.29,1.69
3188,3188,1003.5631501012915,26.650020138335528,3.78,36.1,82.78,62.46,109.34902789395554,97.88,20.592,26.39,322.46,18.8,538.15,10.35,77.6,2.0026928524146452,59.3,26/8/2019 19:00:00,124.61,30.3,1001.87,1.24
3189,3189,1007.7516153972434,30.16024061626446,2.33,32.87,83.92,8.24,103.30396368695483,82.19,14.316,18.84,322.44,16.75,564.87,9.13,77.25,1.5586135259849825,53.47,26/8/2019 20:00:00,129.75,29.99,1002.34,1.05
3190,3190,1011.012374868266,26.589549316713107,2.36,29.13,85.23,,117.37365897814348,77.48,12.48,15.94,322.66,14.19,545.78,7.38,70.22,0.6319886361229513,49.36,26/8/2019 21:00:00,109.22,29.75,1003.38,0.77
3191,3191,1011.6790084575205,24.143819098561277,2.4,31.44,87.39,,117.79879991531124,76.98,16.452,22.1,322.73,15.54,507.62,8.21,53.07,0.9882052362295328,52.24,26/8/2019 22:00:00,82.01,29.47,1004.25,0.48
3192,3192,1006.9213718465113,23.258622386060736,2.32,36.38,89.31,,172.28971813511126,69.73,16.404,22.16,322.75,15.75,446.55,7.8,45.44,1.3013855037300766,62.63,26/8/2019 23:00:00,96.16,29.05,1003.6,0.45
3193,3193,1001.875125297432,24.511979855313438,2.38,35.28,88.58,,141.53246659099725,69.0,13.452,17.43,322.84,14.58,351.13,6.91,50.59,1.380238656263669,59.84,27/8/2019 00:00:00,96.89,28.77,1003.95,0.5
3194,3194,1003.2619073127725,22.699501651950374,2.4,25.48,89.76,,167.55808880962033,67.5,11.052,13.63,322.56,10.98,290.07,5.3,51.08,0.6717709210445886,41.17,27/8/2019 01:00:00,101.43,28.61,1005.08,0.65
3195,3195,1008.9976892819394,28.532552163012667,2.58,24.99,92.13,,164.93209536155024,72.24,12.6,15.79,322.3,11.94,305.33,6.06,42.71,1.207584325035355,38.0,27/8/2019 02:00:00,96.46,28.29,1004.75,0.56
3196,3196,1005.5672700162675,28.834704739122717,2.75,29.12,91.0,,126.21852183882636,79.35,21.372,29.27,322.17,13.96,293.88,6.44,29.37,0.6213364015893353,44.49,27/8/2019 03:00:00,147.73,28.22,1003.03,0.51
3197,3197,1004.5421811618729,25.648782069860918,3.05,32.4,92.46,,78.26876915127471,79.66,21.192,28.52,322.18,15.96,374.03,7.32,24.43,1.3367279399618706,49.71,27/8/2019 04:00:00,191.26,28.08,1002.55,0.42
3198,3198,1009.1517124332818,30.009796832488423,3.58,31.41,93.35,,149.61157286026037,76.23,19.056,24.35,322.27,15.3,431.28,6.98,22.97,1.7626617929078532,47.35,27/8/2019 05:00:00,107.53,28.02,1002.33,0.27
3199,3199,1006.1174197241593,27.623079447478357,9.11,51.24,95.05,,126.09529480027288,78.4,23.916,23.5,322.16,21.02,576.32,8.39,20.84,1.855272604228527,80.23,27/8/2019 06:00:00,159.14,27.83,1002.45,0.41
3200,3200,1011.1227677739256,27.3612559649582,16.34,91.22,96.88,4.64,155.21239959543547,80.05,30.756,23.1,322.17,32.44,866.38,11.28,19.17,1.7247030231276146,144.0,27/8/2019 07:00:00,202.35,27.56,1002.73,0.49
3201,3201,1002.3437393595858,26.294651496417345,21.42,96.19,96.38,39.36,175.94681841716582,85.83,35.268,22.42,322.49,33.21,1301.48,11.75,20.64,2.2011800945139752,155.87,27/8/2019 08:00:00,231.77,27.7,1003.12,0.51
3202,3202,1004.3940630112376,27.398245210249613,20.65,69.82,94.64,83.23,156.3904968045598,99.84,36.744,25.91,322.22,25.12,1805.28,10.44,22.8,1.8046299420351761,125.75,27/8/2019 09:00:00,190.22,28.08,1003.7,0.58
3203,3203,1006.3017547915184,26.40630576243855,14.53,47.35,86.51,219.0,177.26843326822856,100.46,31.152,26.53,322.21,19.48,786.23,8.43,31.49,1.952668588772827,83.56,27/8/2019 10:00:00,90.28,29.45,1005.63,0.6
3204,3204,1002.2222354763674,28.499026848671328,7.88,23.85,76.53,372.25,164.13033168007195,96.28,18.528,16.97,322.55,11.22,194.65,5.06,49.54,1.0179567754039227,41.99,27/8/2019 11:00:00,107.39,31.0,1005.94,1.29
3205,3205,1010.3862662850529,28.251238883024588,8.52,28.18,75.61,456.13,195.23772009063876,107.45,20.22,18.62,322.62,14.05,202.28,6.22,49.62,1.2332376117406378,47.98,27/8/2019 12:00:00,121.86,31.1,1005.8,1.69
3206,3206,1005.2866959438277,28.710737213783055,11.73,30.7,74.16,610.49,155.31523161449326,137.11,25.128,21.4,322.89,15.95,187.02,7.02,53.08,1.8608190920973036,48.25,27/8/2019 13:00:00,124.57,31.45,1005.36,1.99
3207,3207,1007.7392130971227,24.702080823801474,5.42,21.65,73.06,579.82,143.9116814917159,107.38,14.616,14.6,322.67,11.17,183.2,5.12,62.25,1.1187600058534048,34.22,27/8/2019 14:00:00,120.6,31.92,1003.41,1.73
3208,3208,1004.2403647296496,26.958847481331627,7.24,25.76,73.46,394.92,76.71547666210554,101.74,20.436,20.92,322.66,11.77,183.2,4.89,52.96,0.6981051738241871,44.34,27/8/2019 15:00:00,130.58,31.84,1004.26,2.1
3209,3209,1006.3597939232021,31.15231429294588,8.47,26.25,74.38,373.81,134.20436175231217,88.61,22.608,22.42,322.68,10.42,190.83,3.86,50.31,1.4761853650387176,46.88,27/8/2019 16:00:00,131.75,31.46,1004.01,2.4
3210,3210,1008.2352147832368,30.53596583025268,6.7,19.26,74.49,475.71,124.90867020111305,78.36,17.592,17.27,322.52,7.81,156.48,3.0,58.95,0.7360965395414117,34.77,27/8/2019 17:00:00,128.17,31.46,1003.68,2.14
3211,3211,1004.8198009553972,26.023954314498425,5.29,20.58,76.32,365.75,185.68307828450563,77.93,15.312,15.89,321.68,8.49,152.67,3.56,57.06,1.180773867005624,34.66,27/8/2019 18:00:00,115.84,31.29,1002.13,1.76
3212,3212,1005.63983591914,27.65035994757672,3.67,22.35,77.32,146.04,76.21310925490664,75.94,9.18,8.75,322.29,10.23,194.65,5.36,58.68,1.9445458880319246,37.11,27/8/2019 19:00:00,111.62,30.73,1004.18,1.45
3213,3213,1001.481497563794,30.901464504934808,3.89,42.62,80.1,20.1,147.40370581547083,80.99,18.636,23.23,322.74,25.65,312.97,15.85,38.64,0.8245153634220784,63.27,27/8/2019 20:00:00,114.47,29.92,1004.88,1.21
3214,3214,1007.2911247298393,31.482910615340725,7.06,31.5,84.3,,194.28329820373534,95.03,33.54,41.73,322.87,18.33,240.45,9.55,18.27,0.5378005606617119,47.93,27/8/2019 21:00:00,97.39,29.31,1005.35,0.92
3215,3215,1008.9265646559194,32.00558929902751,7.23,27.54,86.08,,96.69003553077397,97.69,33.108,40.8,322.95,13.46,160.3,5.64,16.59,1.6054727513363867,43.92,27/8/2019 22:00:00,106.26,28.95,1006.18,1.0
3216,3216,1006.9857379131475,26.415877608282234,5.03,30.08,86.51,,158.11968407584672,97.05,27.42,35.26,322.84,16.29,160.3,8.07,18.92,2.256373005400421,46.18,27/8/2019 23:00:00,108.9,28.71,1007.21,0.85
3217,3217,1008.1652952944369,28.945650567522634,3.05,24.69,87.27,,172.5472201778383,87.29,18.6,24.47,322.89,13.85,202.28,7.21,23.86,0.42937306138035836,38.97,28/8/2019 00:00:00,99.4,28.48,1007.47,0.58
3218,3218,1004.4864784609075,28.157512104170877,3.07,20.87,87.93,,132.14530123430157,95.49,19.332,25.59,322.72,10.04,152.67,4.19,21.92,2.455781724283921,35.32,28/8/2019 01:00:00,98.04,28.27,1007.59,0.59
3219,3219,1005.9088079711524,31.84948674891997,7.12,26.37,88.41,,134.63014257955948,102.96,27.12,31.58,322.56,12.63,137.4,4.98,17.8,2.0520571909475245,45.15,28/8/2019 02:00:00,113.97,28.09,1005.83,0.61
3220,3220,1005.9183352890169,28.595153549097734,7.56,24.18,88.92,,105.04507439406107,95.76,26.928,30.61,322.26,11.98,152.67,4.74,17.95,0.9510527271068978,41.41,28/8/2019 03:00:00,105.6,27.95,1005.64,0.54
3221,3221,1002.2897443009072,26.592160800076286,4.76,24.59,90.26,,122.93353971743252,84.55,20.844,25.37,322.19,12.97,217.55,6.55,18.17,2.0499629724490283,38.75,28/8/2019 04:00:00,122.25,27.72,1004.11,0.39
3222,3222,1006.9581320913138,29.80174601393715,6.29,24.47,91.34,,203.44059398578986,80.37,21.096,23.42,322.59,12.52,267.17,6.43,17.6,2.1522397994458036,38.62,28/8/2019 05:00:00,163.47,27.61,1006.74,0.47
3223,3223,1011.2918916895379,25.433108258670973,7.51,22.61,92.23,,227.70493317060664,80.25,20.424,20.49,322.48,10.15,347.32,4.35,17.39,1.4772274045100693,38.57,28/8/2019 06:00:00,183.56,27.49,1006.92,0.48
3224,3224,1005.6412349493647,31.41473293945346,11.1,30.56,92.67,5.51,104.01640798845554,81.26,23.52,19.82,322.47,12.17,499.98,5.03,17.46,1.3083257695892878,52.94,28/8/2019 07:00:00,167.34,27.43,1007.32,0.59
3225,3225,1002.3988249088253,26.212289803774848,14.78,36.44,89.87,73.65,116.86485101105865,82.7,26.82,19.36,322.18,15.32,629.75,6.36,20.32,0.39741698565374217,59.97,28/8/2019 08:00:00,153.72,28.03,1006.36,0.53
3226,3226,1010.9509465542309,30.519327131543847,10.62,36.04,80.8,263.53,175.17039837552062,80.6,20.268,15.48,322.79,14.97,366.4,6.67,32.55,1.247430525739956,63.74,28/8/2019 09:00:00,161.45,29.86,1008.22,0.59
3227,3227,1003.4694017271592,28.1540796043801,5.24,29.48,76.27,242.26,192.28539688265482,78.29,13.188,12.63,322.57,9.99,282.43,3.87,44.08,2.3346107100023517,57.33,28/8/2019 10:00:00,201.97,30.67,1008.67,0.65
3228,3228,999.9533247015889,28.3963474896401,3.82,25.47,75.5,245.93,79.89948190988564,74.52,9.696,9.34,322.48,8.86,225.18,3.43,50.34,2.6915297352616463,50.21,28/8/2019 11:00:00,134.1,30.96,1007.37,0.79
3229,3229,1004.2347696735217,28.884566822302485,5.24,21.2,76.88,452.42,117.44105959022379,80.39,10.68,8.7,322.88,9.74,187.02,4.54,48.28,0.9790945199437862,38.01,28/8/2019 12:00:00,123.63,31.11,1008.5,1.53
3230,3230,1007.3306608179201,26.1628876266803,4.99,17.91,71.06,852.16,109.91391458901671,88.65,9.696,7.52,323.0,9.49,156.48,4.49,55.26,2.5812084687006314,32.26,28/8/2019 13:00:00,127.85,32.33,1007.71,1.67
3231,3231,1008.4020385247663,28.137785821651,3.69,14.58,65.07,829.93,141.59804942760843,86.01,7.32,5.82,322.78,7.36,72.52,3.19,61.26,1.4196114173474588,26.6,28/8/2019 14:00:00,125.54,33.44,1006.83,2.11
3232,3232,1011.4749582665734,21.804206427877737,3.56,16.48,73.2,453.48,141.1136455253536,77.71,6.708,5.06,322.62,7.03,68.7,3.13,54.13,0.5147166563180796,32.32,28/8/2019 15:00:00,185.86,31.88,1006.35,2.19
3233,3233,1007.2386203715251,27.71146251993717,3.01,10.31,78.21,638.35,155.15489408710852,70.56,3.852,1.41,322.22,4.69,122.13,2.4,56.17,1.7054409154473447,18.62,28/8/2019 16:00:00,313.94,30.78,1005.9,2.49
3234,3234,1009.5358808748255,24.755834686304794,3.26,10.79,75.4,586.71,138.9125742429009,75.36,4.584,2.19,322.03,5.57,164.12,2.97,62.25,1.0070185293737386,18.97,28/8/2019 17:00:00,304.68,31.37,1003.98,2.05
3235,3235,1008.8137951805844,25.28952942190721,3.2,17.46,72.51,371.72,81.57098977116466,80.6,6.06,4.59,321.63,7.36,217.55,3.59,66.98,2.252976795674764,34.96,28/8/2019 18:00:00,314.23,32.17,1003.91,1.97
3236,3236,1010.2029918781748,29.827276168844836,2.68,43.58,74.86,152.54,97.85143047644937,84.28,7.272,7.29,322.12,17.88,309.15,7.27,62.84,1.8063775370606505,74.85,28/8/2019 19:00:00,316.98,31.92,1005.46,1.9
